datetime,epoch,product,product_id,const,sales
2019-01-01 00:00:00,1546300800,D,1.4300959503681474,5,0.0
2019-01-01 00:05:00,1546301100,C,1.4789421532831875,5,0.18180503026235675
2019-01-01 00:10:00,1546301400,B,3.929468747928854,5,0.36360945960279545
2019-01-01 00:15:00,1546301700,D,1.9714646622511047,5,0.5454126871013842
2019-01-01 00:20:00,1546302000,C,1.6733420649977893,5,0.7272141118421638
2019-01-01 00:25:00,1546302300,C,2.7537430006554766,5,0.9090131329151334
2019-01-01 00:30:00,1546302600,D,2.55212841551878,5,1.0908091494182373
2019-01-01 00:35:00,1546302900,B,1.178076403960233,5,1.2726015604593506
2019-01-01 00:40:00,1546303200,B,1.199384162706177,5,1.4543897651582653
2019-01-01 00:45:00,1546303500,D,3.0924133417542183,5,1.636173162648678
2019-01-01 00:50:00,1546303800,C,3.774890503051023,5,1.8179511520801728
2019-01-01 00:55:00,1546304100,D,3.392336393189521,5,1.9997231326202105
2019-01-01 01:00:00,1546304400,C,3.9302946097549025,5,2.181488503456112
2019-01-01 01:05:00,1546304700,C,1.8484851625805927,5,2.3632466637970464
2019-01-01 01:10:00,1546305000,C,3.1215948781597707,5,2.544997012876015
2019-01-01 01:15:00,1546305300,C,2.394602385276738,5,2.7267389499518386
2019-01-01 01:20:00,1546305600,D,1.8911865094032647,5,2.90847187431114
2019-01-01 01:25:00,1546305900,B,3.9542927004466146,5,3.0901951852703355
2019-01-01 01:30:00,1546306200,B,3.2230241027966393,5,3.2719082821776135
2019-01-01 01:35:00,1546306500,C,3.775562483725661,5,3.4536105644149253
2019-01-01 01:40:00,1546306800,B,3.635091435928299,5,3.6353014313999648
2019-01-01 01:45:00,1546307100,A,3.038199570023037,5,3.816980282588161
2019-01-01 01:50:00,1546307400,A,3.8658787409971977,5,3.998646517474655
2019-01-01 01:55:00,1546307700,C,2.3952512232456233,5,4.180299535596291
2019-01-01 02:00:00,1546308000,A,1.9180251248192857,5,4.361938736533599
2019-01-01 02:05:00,1546308300,A,3.1177155346601606,5,4.5435635199127775
2019-01-01 02:10:00,1546308600,B,3.6532934551460743,5,4.7251732854076804
2019-01-01 02:15:00,1546308900,A,3.4347371858566644,5,4.906767432741802
2019-01-01 02:20:00,1546309200,A,2.4987290986537776,5,5.088345361690253
2019-01-01 02:25:00,1546309500,A,1.6587598813697482,5,5.269906472081759
2019-01-01 02:30:00,1546309800,D,3.442910553216863,5,5.451450163800632
2019-01-01 02:35:00,1546310100,C,3.379005310518264,5,5.632975836788758
2019-01-01 02:40:00,1546310400,A,3.5821826365115887,5,5.814482891047582
2019-01-01 02:45:00,1546310700,C,2.951321542435795,5,5.995970726640089
2019-01-01 02:50:00,1546311000,C,2.034680942010096,5,6.177438743692787
2019-01-01 02:55:00,1546311300,B,3.189104997330805,5,6.358886342397691
2019-01-01 03:00:00,1546311600,B,2.470427020979252,5,6.540312923014306
2019-01-01 03:05:00,1546311900,D,3.418068501056525,5,6.7217178858716045
2019-01-01 03:10:00,1546312200,D,3.1335716350186438,5,6.90310063137002
2019-01-01 03:15:00,1546312500,B,3.6095606279133814,5,7.084460559983411
2019-01-01 03:20:00,1546312800,D,1.5198875828949645,5,7.26579707226106
2019-01-01 03:25:00,1546313100,A,3.403636881004137,5,7.447109568829646
2019-01-01 03:30:00,1546313400,A,2.1698124673928434,5,7.62839745039523
2019-01-01 03:35:00,1546313700,C,1.7376952231574552,5,7.809660117745226
2019-01-01 03:40:00,1546314000,A,1.5027917552482533,5,7.990896971750397
2019-01-01 03:45:00,1546314300,C,1.4281448972498558,5,8.17210741336682
2019-01-01 03:50:00,1546314600,B,2.2019398936375287,5,8.353290843637879
2019-01-01 03:55:00,1546314900,D,1.976376357466886,5,8.534446663696238
2019-01-01 04:00:00,1546315200,C,1.2464973875513032,5,8.715574274765816
2019-01-01 04:05:00,1546315500,C,2.751418774342628,5,8.896673078163776
2019-01-01 04:10:00,1546315800,A,2.1481499081466686,5,9.0777424753025
2019-01-01 04:15:00,1546316100,B,3.4925054701574014,5,9.258781867691564
2019-01-01 04:20:00,1546316400,B,3.8639868949837033,5,9.439790656939719
2019-01-01 04:25:00,1546316700,C,2.6064805241193922,5,9.620768244756874
2019-01-01 04:30:00,1546317000,A,3.590726334889905,5,9.80171403295606
2019-01-01 04:35:00,1546317300,D,1.4700662965161777,5,9.98262742345542
2019-01-01 04:40:00,1546317600,D,1.8629577682558365,5,10.163507818280188
2019-01-01 04:45:00,1546317900,D,1.0519865913226605,5,10.344354619564642
2019-01-01 04:50:00,1546318200,B,1.082533603358207,5,10.525167229554118
2019-01-01 04:55:00,1546318500,A,3.0604405601307354,5,10.705945050606946
2019-01-01 05:00:00,1546318800,B,2.3783486070559374,5,10.886687485196457
2019-01-01 05:05:00,1546319100,A,2.9800054151695616,5,11.06739393591294
2019-01-01 05:10:00,1546319400,A,2.4530169953556666,5,11.24806380546562
2019-01-01 05:15:00,1546319700,C,2.8498787061723183,5,11.428696496684639
2019-01-01 05:20:00,1546320000,D,1.595439958878949,5,11.609291412523023
2019-01-01 05:25:00,1546320300,A,3.275496161606995,5,11.789847956058654
2019-01-01 05:30:00,1546320600,D,3.208270414594343,5,11.97036553049625
2019-01-01 05:35:00,1546320900,C,2.399535381915628,5,12.150843539169337
2019-01-01 05:40:00,1546321200,B,1.655515553466344,5,12.331281385542209
2019-01-01 05:45:00,1546321500,B,1.9280372199299718,5,12.511678473211918
2019-01-01 05:50:00,1546321800,C,3.506477444747527,5,12.692034205910227
2019-01-01 05:55:00,1546322100,A,2.6322147989912654,5,12.8723479875056
2019-01-01 06:00:00,1546322400,C,3.0484701783777677,5,13.052619222005157
2019-01-01 06:05:00,1546322700,C,3.734084777694653,5,13.23284731355665
2019-01-01 06:10:00,1546323000,C,2.7766194360700305,5,13.413031666450426
2019-01-01 06:15:00,1546323300,B,3.506883733459348,5,13.593171685121419
2019-01-01 06:20:00,1546323600,A,1.0982379150381103,5,13.773266774151075
2019-01-01 06:25:00,1546323900,B,3.07257931710798,5,13.953316338269373
2019-01-01 06:30:00,1546324200,C,1.0104390232450897,5,14.133319782356747
2019-01-01 06:35:00,1546324500,D,3.412819149332799,5,14.313276511446087
2019-01-01 06:40:00,1546324800,B,2.7188647541922215,5,14.493185930724673
2019-01-01 06:45:00,1546325100,C,3.161666369083064,5,14.673047445536175
2019-01-01 06:50:00,1546325400,C,1.921541710118893,5,14.852860461382592
2019-01-01 06:55:00,1546325700,D,1.5182113200714604,5,15.03262438392623
2019-01-01 07:00:00,1546326000,A,1.2593847517393086,5,15.21233861899167
2019-01-01 07:05:00,1546326300,D,1.5486394970889736,5,15.392002572567712
2019-01-01 07:10:00,1546326600,B,1.652815003790606,5,15.571615650809361
2019-01-01 07:15:00,1546326900,D,1.4267414026115945,5,15.75117726003978
2019-01-01 07:20:00,1546327200,C,1.899351749552099,5,15.930686806752256
2019-01-01 07:25:00,1546327500,D,3.5811985776241126,5,16.110143697612152
2019-01-01 07:30:00,1546327800,A,3.2231513220140067,5,16.28954733945887
2019-01-01 07:35:00,1546328100,A,2.385844956490054,5,16.468897139307835
2019-01-01 07:40:00,1546328400,D,2.226214542484124,5,16.648192504352423
2019-01-01 07:45:00,1546328700,A,2.4760536882655133,5,16.82743284196594
2019-01-01 07:50:00,1546329000,B,3.9021256223977057,5,17.006617559703557
2019-01-01 07:55:00,1546329300,A,3.10679053121763,5,17.185746065304315
2019-01-01 08:00:00,1546329600,B,3.3694739916996306,5,17.36481776669303
2019-01-01 08:05:00,1546329900,D,3.325044356950102,5,17.543832071982294
2019-01-01 08:10:00,1546330200,B,1.0246831712315063,5,17.72278838947438
2019-01-01 08:15:00,1546330500,B,2.494806836534225,5,17.901686127663265
2019-01-01 08:20:00,1546330800,B,1.4608047950913536,5,18.080524695236523
2019-01-01 08:25:00,1546331100,C,2.361646381684694,5,18.25930350107732
2019-01-01 08:30:00,1546331400,C,3.0513059307927333,5,18.438021954266336
2019-01-01 08:35:00,1546331700,D,2.525252566683408,5,18.616679464083756
2019-01-01 08:40:00,1546332000,C,2.588162747539358,5,18.79527544001118
2019-01-01 08:45:00,1546332300,C,2.916006868888571,5,18.973809291733627
2019-01-01 08:50:00,1546332600,A,3.850380273315189,5,19.15228042914142
2019-01-01 08:55:00,1546332900,B,2.752987859270255,5,19.330688262332195
2019-01-01 09:00:00,1546333200,C,2.935029435612111,5,19.509032201612825
2019-01-01 09:05:00,1546333500,B,1.0231855433841295,5,19.687311657501365
2019-01-01 09:10:00,1546333800,B,2.304312413493637,5,19.865526040729012
2019-01-01 09:15:00,1546334100,C,1.2157244138330454,5,20.043674762242052
2019-01-01 09:20:00,1546334400,D,2.9496141869799137,5,20.221757233203792
2019-01-01 09:25:00,1546334700,A,3.5007022498828717,5,20.39977286499653
2019-01-01 09:30:00,1546335000,B,2.855730160014196,5,20.577721069223486
2019-01-01 09:35:00,1546335300,A,3.2993349538701393,5,20.755601257710747
2019-01-01 09:40:00,1546335600,B,2.1355756849218297,5,20.933412842509203
2019-01-01 09:45:00,1546335900,D,3.5091924182462546,5,21.111155235896515
2019-01-01 09:50:00,1546336200,A,1.04190921404762,5,21.28882785037904
2019-01-01 09:55:00,1546336500,C,1.2048285716499654,5,21.466430098693767
2019-01-01 10:00:00,1546336800,C,2.2450792982080547,5,21.643961393810287
2019-01-01 10:05:00,1546337100,C,1.8727562910885909,5,21.821421148932686
2019-01-01 10:10:00,1546337400,D,2.9597874554251904,5,21.99880877750153
2019-01-01 10:15:00,1546337700,C,3.0894192477245492,5,22.17612369319578
2019-01-01 10:20:00,1546338000,C,2.0466830582960718,5,22.353365309934752
2019-01-01 10:25:00,1546338300,A,3.569137911624497,5,22.53053304188
2019-01-01 10:30:00,1546338600,A,1.0650178225749984,5,22.70762630343732
2019-01-01 10:35:00,1546338900,B,3.9444537621933105,5,22.88464450925865
2019-01-01 10:40:00,1546339200,C,1.5773619216297985,5,23.061587074244013
2019-01-01 10:45:00,1546339500,C,2.3763337644532494,5,23.238453413543443
2019-01-01 10:50:00,1546339800,C,1.8773555229204106,5,23.415242942558923
2019-01-01 10:55:00,1546340100,B,2.8609638450850614,5,23.591955076946316
2019-01-01 11:00:00,1546340400,C,2.974895885630339,5,23.768589232617305
2019-01-01 11:05:00,1546340700,C,1.4320440361357085,5,23.945144825741316
2019-01-01 11:10:00,1546341000,A,2.6851445576478934,5,24.121621272747447
2019-01-01 11:15:00,1546341300,D,1.2316737536616582,5,24.298017990326386
2019-01-01 11:20:00,1546341600,A,2.6380712994744915,5,24.474334395432376
2019-01-01 11:25:00,1546341900,C,1.259770496598832,5,24.650569905285096
2019-01-01 11:30:00,1546342200,B,2.6934162096016,5,24.82672393737163
2019-01-01 11:35:00,1546342500,B,2.5871909212054396,5,25.002795909448338
2019-01-01 11:40:00,1546342800,C,2.53087567260327,5,25.17878523954285
2019-01-01 11:45:00,1546343100,A,1.2667410136703638,5,25.35469134595594
2019-01-01 11:50:00,1546343400,A,1.937375289820181,5,25.530513647263447
2019-01-01 11:55:00,1546343700,A,3.758072357980056,5,25.706251562318233
2019-01-01 12:00:00,1546344000,D,3.9584659963555504,5,25.881904510252074
2019-01-01 12:05:00,1546344300,B,3.9773290351912314,5,26.05747191047758
2019-01-01 12:10:00,1546344600,D,1.3509641588010766,5,26.23295318269015
2019-01-01 12:15:00,1546344900,A,3.599218367292858,5,26.408347746869833
2019-01-01 12:20:00,1546345200,A,2.941065972390371,5,26.583655023283274
2019-01-01 12:25:00,1546345500,A,2.583257141574091,5,26.75887443248567
2019-01-01 12:30:00,1546345800,D,3.804735278071255,5,26.9340053953226
2019-01-01 12:35:00,1546346100,C,1.1905811094606122,5,27.10904733293201
2019-01-01 12:40:00,1546346400,B,3.2332548069444784,5,27.2839996667461
2019-01-01 12:45:00,1546346700,B,1.2512642489730594,5,27.45886181849323
2019-01-01 12:50:00,1546347000,C,2.8684430237073997,5,27.633633210199854
2019-01-01 12:55:00,1546347300,D,1.2373309183887589,5,27.808313264192396
2019-01-01 13:00:00,1546347600,A,2.4892057310202995,5,27.982901403099202
2019-01-01 13:05:00,1546347900,B,3.062560256307721,5,28.157397049852406
2019-01-01 13:10:00,1546348200,A,3.964841732629205,5,28.33179962768988
2019-01-01 13:15:00,1546348500,B,2.9415122500742337,5,28.506108560157077
2019-01-01 13:20:00,1546348800,B,2.939890466256419,5,28.68032327110902
2019-01-01 13:25:00,1546349100,D,1.58026984996747,5,28.854443184712146
2019-01-01 13:30:00,1546349400,D,2.2223925684219243,5,29.028467725446234
2019-01-01 13:35:00,1546349700,C,1.4222274683844291,5,29.202396318106278
2019-01-01 13:40:00,1546350000,B,2.091477985944769,5,29.37622838780443
2019-01-01 13:45:00,1546350300,A,1.013811211622777,5,29.54996335997188
2019-01-01 13:50:00,1546350600,C,1.087741397380078,5,29.723600660360756
2019-01-01 13:55:00,1546350900,C,3.7862364752090656,5,29.897139715046002
2019-01-01 14:00:00,1546351200,B,3.864603741403437,5,30.070579950427312
2019-01-01 14:05:00,1546351500,A,1.5280099088716044,5,30.243920793231005
2019-01-01 14:10:00,1546351800,D,2.7466095182366868,5,30.417161670511934
2019-01-01 14:15:00,1546352100,D,2.793985925376467,5,30.590302009655346
2019-01-01 14:20:00,1546352400,A,3.3378075711674957,5,30.76334123837881
2019-01-01 14:25:00,1546352700,D,3.2420093611349605,5,30.9362787847341
2019-01-01 14:30:00,1546353000,D,1.3768748946976928,5,31.10911407710909
2019-01-01 14:35:00,1546353300,D,1.660612238692761,5,31.2818465442296
2019-01-01 14:40:00,1546353600,B,1.7007223613394502,5,31.454475615161364
2019-01-01 14:45:00,1546353900,C,3.313689450383016,5,31.62700071931183
2019-01-01 14:50:00,1546354200,A,1.684028510026614,5,31.799421286432132
2019-01-01 14:55:00,1546354500,D,3.049454707829319,5,31.97173674661889
2019-01-01 15:00:00,1546354800,D,3.5218907426698576,5,32.14394653031615
2019-01-01 15:05:00,1546355100,C,3.3611702712974525,5,32.31605006831728
2019-01-01 15:10:00,1546355400,D,3.7828724248913908,5,32.48804679176677
2019-01-01 15:15:00,1546355700,C,1.8667881374345257,5,32.65993613216221
2019-01-01 15:20:00,1546356000,C,2.883385809095947,5,32.8317175213561
2019-01-01 15:25:00,1546356300,C,2.78117935823739,5,33.003390391557765
2019-01-01 15:30:00,1546356600,B,2.693123833433149,5,33.17495417533521
2019-01-01 15:35:00,1546356900,B,1.9466160707936369,5,33.346408305617
2019-01-01 15:40:00,1546357200,D,1.1117534316292286,5,33.51775221569416
2019-01-01 15:45:00,1546357500,D,2.5646957042463625,5,33.68898533922201
2019-01-01 15:50:00,1546357800,A,2.170268007286203,5,33.860107110222046
2019-01-01 15:55:00,1546358100,A,3.0227880564805334,5,34.03111696308383
2019-01-01 16:00:00,1546358400,C,2.4063340657298458,5,34.20201433256687
2019-01-01 16:05:00,1546358700,C,3.0668463442628915,5,34.37279865380242
2019-01-01 16:10:00,1546359000,D,2.1741900662842903,5,34.54346936229544
2019-01-01 16:15:00,1546359300,B,3.1968574057775143,5,34.71402589392637
2019-01-01 16:20:00,1546359600,C,1.6071431267284852,5,34.88446768495307
2019-01-01 16:25:00,1546359900,A,1.6542907592490774,5,35.05479417201266
2019-01-01 16:30:00,1546360200,D,1.400768327376543,5,35.22500479212335
2019-01-01 16:35:00,1546360500,C,2.19147703622442,5,35.39509898268633
